scenario_number,scenario,seed,algorithm,step,estimate_valid,estimate_status,angular_error_degrees,normalized_regret,balanced_normalized_regret,zero_regret_rate,maximum_normalized_regret,joint_target_met,candidate_group,candidate_index,incenter_radius,ensemble_spread,legacy_failure_reason,theta_hat_before,theta_hat_after,query,observed_decision,true_decision,true_theta,expert_parameter
3,redundancy-6d,0,Pedro algorithm,17,True,valid,39.38664146063424,0.04136754529055468,0.06257324514950291,0.7916666666666666,0.6805648596282693,False,0,115,0.05839433956427637,,,"[-0.16372582608396774,0.6715150383901828,-0.5566502712689988,-2.1432147052402e-09,-0.4608707924562756,-3.334881028726209e-09]","[-0.1637258260838774,0.6715150383904597,-0.5566502712691161,-2.3451774598164563e-09,-0.4608707924562761,-3.6302841218554693e-09]","[-0.5844331254691032,-0.4127568483311243,-0.23599357813651858,0.10401489731789347,0.4345254531285652,0.482436802916049]","[0,1,0,0,1,0]","[0,1,0,0,1,0]","[-0.4582176748858403,0.42880586360032247,-0.4167479231389744,0.34142971458424476,-0.3860670918826233,0.40848649045930835]","[-0.42318774902225237,0.45341854186532493,-0.3723807182493259,0.33748241681596575,-0.4373075178640693,0.4141546918796641]"
3,redundancy-6d,0,Pedro algorithm,18,True,valid,39.386641461416644,0.04136754529055468,0.06178827614179305,0.7916666666666666,0.6805648596282693,False,0,67,0.05839433956428427,,,"[-0.1637258260838774,0.6715150383904597,-0.5566502712691161,-2.3451774598164563e-09,-0.4608707924562761,-3.6302841218554693e-09]","[-0.16372582608391223,0.6715150383905413,-0.5566502712691831,-2.087832383429273e-09,-0.4608707924563018,-3.866606595572463e-09]","[-0.5643354709055698,-0.4801408345431414,-0.06858119165772515,0.0059125840986576994,0.44568748755130505,0.4976088626846317]","[0,1,0,0,1,0]","[0,1,0,0,1,0]","[-0.4582176748858403,0.42880586360032247,-0.4167479231389744,0.34142971458424476,-0.3860670918826233,0.40848649045930835]","[-0.4471463497854714,0.4284556924422617,-0.42205178989839753,0.3311980387795555,-0.3678804064773157,0.4396930904273694]"
3,redundancy-6d,0,Pedro algorithm,19,True,valid,39.38664148845326,0.04136754529055468,0.06257324514950291,0.7916666666666666,0.6805648596282693,False,1,73,0.058394339564142646,,,"[-0.16372582608391223,0.6715150383905413,-0.5566502712691831,-2.087832383429273e-09,-0.4608707924563018,-3.866606595572463e-09]","[-0.16372582608376948,0.6715150383905573,-0.5566502712691963,-2.7384904335723244e-09,-0.4608707924563127,-4.055664595513794e-09]","[0.23249287810014718,-0.6038967125424606,0.35768105474843176,-0.3227813525723406,0.5588535125214271,-0.1918724452890554]","[0,1,0,0,1,0]","[0,1,0,0,1,0]","[-0.4582176748858403,0.42880586360032247,-0.4167479231389744,0.34142971458424476,-0.3860670918826233,0.40848649045930835]","[-0.4788344781886343,0.41828375358966546,-0.3917039598890193,0.3566560533461253,-0.4154200670574025,0.37755380978823233]"
3,redundancy-6d,0,Pedro algorithm,20,True,valid,39.38664149332159,0.04136754529055468,0.06257324514950291,0.7916666666666666,0.6805648596282693,False,0,6,0.058394339564209356,,,"[-0.16372582608376948,0.6715150383905573,-0.5566502712691963,-2.7384904335723244e-09,-0.4608707924563127,-4.055664595513794e-09]","[-0.16372582608383762,0.6715150383904628,-0.5566502712692115,-2.715552856212753e-09,-0.4608707924564055,-4.206911001612918e-09]","[-0.6225482599158033,-0.36685336893920506,-0.01488548291410271,0.1287019361349422,0.42592342329161864,0.5288248682681639]","[0,1,0,0,1,0]","[0,1,0,0,1,0]","[-0.4582176748858403,0.42880586360032247,-0.4167479231389744,0.34142971458424476,-0.3860670918826233,0.40848649045930835]","[-0.4871652790682375,0.44175780083648314,-0.3804180972111093,0.3287702624067978,-0.3807082904843528,0.41203570197035844]"
3,redundancy-6d,0,Score base model,1,True,valid,31.86237098117248,0.02412682567439287,0.02402776963150993,0.85,0.5951916099017411,False,0,61,,1.1621367889330982,,"[0.014553245345979543,-0.07487577369116181,0.04792247823371673,0.06781451477057894,0.1439969124520051,0.002672297001956314]","[-0.338249243904899,0.45644138396480666,-0.35774308157965445,-0.11032004021929771,-0.6512464159345066,0.3240096415462859]","[-0.6044555410691042,-0.5253310517163671,-0.2211988336820095,0.15144778241910115,0.2919303475498646,0.44896781881433667]","[0,1,0,0,1,0]","[0,1,0,0,1,0]","[-0.4582176748858403,0.42880586360032247,-0.4167479231389744,0.34142971458424476,-0.3860670918826233,0.40848649045930835]","[-0.465225375428202,0.40832206724661313,-0.44478012670722916,0.3466479393494834,-0.36355563367950866,0.4082543149901662]"
3,redundancy-6d,0,Score base model,2,True,valid,14.796144154710738,0.0070475516807752235,0.006759854001322812,0.9166666666666666,0.234920190895251,False,2,16,,0.7804920678789862,,"[-0.338249243904899,0.45644138396480666,-0.35774308157965445,-0.11032004021929771,-0.6512464159345066,0.3240096415462859]","[-0.4367218591524047,0.6257807216886367,-0.27136542209996123,0.36134337853901904,-0.33926298953051426,0.34442026856563274]","[0.3997048709175958,-0.2628313154431248,-0.41749126958843724,0.6797121370962929,0.09008185048011896,0.35599638551913326]","[1,1,0,0,0,0]","[1,1,0,0,0,0]","[-0.4582176748858403,0.42880586360032247,-0.4167479231389744,0.34142971458424476,-0.3860670918826233,0.40848649045930835]","[-0.44311148217122565,0.44784097442939363,-0.4058600701576725,0.34434121119619143,-0.39646024766212623,0.4032575873277344]"
3,redundancy-6d,0,Score base model,3,True,valid,22.525495971140895,0.1043473611672907,0.09846827000247975,0.5,0.8992455317147744,False,2,119,,0.5287718118993483,,"[-0.4367218591524047,0.6257807216886367,-0.27136542209996123,0.36134337853901904,-0.33926298953051426,0.34442026856563274]","[-0.501256286902838,0.43962619248271273,-0.6473405155846734,0.6344924372285481,-0.09706528221369184,0.41328205765737697]","[0.2791839091631258,-0.0400296704424042,0.44623727624061676,-0.5479347358059109,0.5024924906639198,-0.4106033192336623]","[0,0,1,1,0,0]","[0,0,1,1,0,0]","[-0.4582176748858403,0.42880586360032247,-0.4167479231389744,0.34142971458424476,-0.3860670918826233,0.40848649045930835]","[-0.4692237511399384,0.3979362440672686,-0.43838837652310675,0.37241051704904216,-0.34202409162809116,0.41667898421984206]"
3,redundancy-6d,0,Score base model,4,True,valid,14.78982285829424,0.009305357610365562,0.014992259182629402,0.85,0.16706580228120482,False,1,0,,0.431585626950434,,"[-0.501256286902838,0.43962619248271273,-0.6473405155846734,0.6344924372285481,-0.09706528221369184,0.41328205765737697]","[-0.46175913671958224,0.5590657995860568,-0.6505288353303474,0.5855987133862046,-0.5018889795648267,0.2848840394028615]","[0.2841635458970669,-0.6182100120799162,0.19696549275321384,-0.304019918620728,0.6215336431758703,-0.13978510040134864]","[0,1,0,0,1,0]","[0,1,0,0,1,0]","[-0.4582176748858403,0.42880586360032247,-0.4167479231389744,0.34142971458424476,-0.3860670918826233,0.40848649045930835]","[-0.4727550640239776,0.44900475745473406,-0.41086655293787694,0.3323222243225282,-0.39822491258356474,0.370222785790916]"
3,redundancy-6d,0,Score base model,5,True,valid,18.80109159149918,0.0025846956094955076,0.009722899015234302,0.925,0.07338121418408643,False,1,7,,0.335836939540565,,"[-0.46175913671958224,0.5590657995860568,-0.6505288353303474,0.5855987133862046,-0.5018889795648267,0.2848840394028615]","[-0.4137845986874797,0.705838316870768,-0.5968053958451296,0.5193391255574306,-0.5225194203302453,0.19542154601175332]","[0.36349778314131914,-0.4941295711082659,0.3537119214608383,-0.47635558051289284,0.49546602915089843,-0.1618393650996429]","[0,1,0,0,1,0]","[0,1,0,0,1,0]","[-0.4582176748858403,0.42880586360032247,-0.4167479231389744,0.34142971458424476,-0.3860670918826233,0.40848649045930835]","[-0.44856493888446236,0.4290397415792196,-0.40242333666661834,0.3467343260213571,-0.40525816894594163,0.41025720897556256]"
3,redundancy-6d,0,Score base model,6,True,valid,7.451272238418756,0.007925522906960933,0.006604381138804271,0.875,0.1233129137265297,False,2,43,,0.281033498866463,,"[-0.4137845986874797,0.705838316870768,-0.5968053958451296,0.5193391255574306,-0.5225194203302453,0.19542154601175332]","[-0.5711013219702845,0.697669647173335,-0.5953744344265539,0.5144581667372807,-0.4645454680701837,0.4630464369301966]","[0.4502284107418737,-0.010314704444504975,0.29930420481447273,0.449864273631631,0.34643637278947115,-0.6206520385302903]","[1,0,0,0,0,1]","[1,0,0,0,0,1]","[-0.4582176748858403,0.42880586360032247,-0.4167479231389744,0.34142971458424476,-0.3860670918826233,0.40848649045930835]","[-0.4341445773535217,0.43244861469089013,-0.44243122608083807,0.31446577996114194,-0.39305342753786504,0.41878582608445014]"
3,redundancy-6d,0,Score base model,7,True,valid,8.254092028281756,0.001924746098148031,0.005244627728256278,0.9416666666666667,0.06644104189307531,False,1,13,,0.2685853556380295,,"[-0.5711013219702845,0.697669647173335,-0.5953744344265539,0.5144581667372807,-0.4645454680701837,0.4630464369301966]","[-0.5646975053422842,0.7138607485215445,-0.5095833082846101,0.4360881294924091,-0.4483066302110321,0.4562327425904034]","[0.27634260417305045,-0.43571239334539186,0.4265737340548258,-0.4500363234770894,0.5824121470787275,-0.10043765879878688]","[0,1,0,0,1,0]","[0,1,0,0,1,0]","[-0.4582176748858403,0.42880586360032247,-0.4167479231389744,0.34142971458424476,-0.3860670918826233,0.40848649045930835]","[-0.4562361133648741,0.43803230492091694,-0.4104051865696553,0.3102106574053009,-0.4071872242621256,0.4117181122734161]"
3,redundancy-6d,0,Score base model,8,True,valid,9.326706914067694,0.002947350919149939,0.0051039965488409176,0.925,0.07338121418408643,False,2,119,,0.27088429691450694,,"[-0.5646975053422842,0.7138607485215445,-0.5095833082846101,0.4360881294924091,-0.4483066302110321,0.4562327425904034]","[-0.5488695928280537,0.7458675476319985,-0.6205230206165904,0.45264972064361436,-0.532555588966327,0.43171690847134225]","[0.2791839091631258,-0.0400296704424042,0.44623727624061676,-0.5479347358059109,0.5024924906639198,-0.4106033192336623]","[0,0,1,0,1,0]","[0,0,1,0,1,0]","[-0.4582176748858403,0.42880586360032247,-0.4167479231389744,0.34142971458424476,-0.3860670918826233,0.40848649045930835]","[-0.44468886119480555,0.43441337481361136,-0.4183968069144348,0.33853221882164347,-0.4045199001790028,0.400300556650856]"
3,redundancy-6d,0,Score base model,9,True,valid,9.776728206788931,0.0014666228271788969,0.004227427984435465,0.9583333333333334,0.06644104189307531,False,2,119,,0.322411640275289,,"[-0.5488695928280537,0.7458675476319985,-0.6205230206165904,0.45264972064361436,-0.532555588966327,0.43171690847134225]","[-0.4877757029643189,0.7432824470848738,-0.5795238499036923,0.47703578000922303,-0.5382095563820612,0.4589601360480061]","[0.2791839091631258,-0.0400296704424042,0.44623727624061676,-0.5479347358059109,0.5024924906639198,-0.4106033192336623]","[0,0,0,1,1,0]","[0,0,0,1,1,0]","[-0.4582176748858403,0.42880586360032247,-0.4167479231389744,0.34142971458424476,-0.3860670918826233,0.40848649045930835]","[-0.42594890387553963,0.4710625737185653,-0.3771377671239827,0.3773508743065482,-0.3984244416134439,0.39153412306298796]"
3,redundancy-6d,0,Score base model,10,True,valid,9.366249171351775,0.0014666228271788969,0.0035147185871994575,0.9583333333333334,0.06644104189307531,False,2,119,,0.29523398872040785,,"[-0.4877757029643189,0.7432824470848738,-0.5795238499036923,0.47703578000922303,-0.5382095563820612,0.4589601360480061]","[-0.5201654188642698,0.6891014648419521,-0.5844170308481896,0.5199521621983884,-0.5424770479149706,0.4023335311717633]","[0.2791839091631258,-0.0400296704424042,0.44623727624061676,-0.5479347358059109,0.5024924906639198,-0.4106033192336623]","[0,0,0,1,1,0]","[0,0,0,1,1,0]","[-0.4582176748858403,0.42880586360032247,-0.4167479231389744,0.34142971458424476,-0.3860670918826233,0.40848649045930835]","[-0.44694904671828395,0.43100069737753316,-0.3907499255795978,0.3546005791774791,-0.4152266342657633,0.4045178804460423]"
3,redundancy-6d,0,Score base model,11,True,valid,5.377896713151504,0.0010525271336026694,0.0008319344711126982,0.9416666666666667,0.0417290015162669,False,1,56,,0.21998849291878347,,"[-0.5201654188642698,0.6891014648419521,-0.5844170308481896,0.5199521621983884,-0.5424770479149706,0.4023335311717633]","[-0.6301435305935739,0.6962605010885695,-0.7157959996892956,0.5910108813460537,-0.6995828223281536,0.6181761150483617]","[0.14930309347254553,-0.4474344827485779,0.4721069889562143,-0.479516873755267,0.56917579129369,-0.026989762779897154]","[0,0,1,0,1,0]","[0,0,1,0,1,0]","[-0.4582176748858403,0.42880586360032247,-0.4167479231389744,0.34142971458424476,-0.3860670918826233,0.40848649045930835]","[-0.4656620289508152,0.44462998042509266,-0.4311237054276874,0.3374542486508427,-0.37034355717588086,0.38544219494588633]"
3,redundancy-6d,0,Score base model,12,True,valid,3.35243026712045,0.0008211004460407467,0.0008319344711126982,0.95,0.0417290015162669,True,2,43,,0.20656254101299493,,"[-0.6301435305935739,0.6962605010885695,-0.7157959996892956,0.5910108813460537,-0.6995828223281536,0.6181761150483617]","[-0.6602488046631135,0.6333203704039325,-0.6514017537585338,0.5418703201213061,-0.6403523191440851,0.5703971532220183]","[0.4502284107418737,-0.010314704444504975,0.29930420481447273,0.449864273631631,0.34643637278947115,-0.6206520385302903]","[1,0,0,0,0,1]","[1,0,0,0,0,1]","[-0.4582176748858403,0.42880586360032247,-0.4167479231389744,0.34142971458424476,-0.3860670918826233,0.40848649045930835]","[-0.43926353248931105,0.4590453657203689,-0.44723898563552,0.3145389385828358,-0.37918502102521234,0.3919007105233007]"
3,redundancy-6d,0,Score base model,13,True,valid,7.306286002089297,0.0003185276595385166,0.000879458154862718,0.9833333333333333,0.02777120250743074,False,2,119,,0.22139794100617394,,"[-0.6602488046631135,0.6333203704039325,-0.6514017537585338,0.5418703201213061,-0.6403523191440851,0.5703971532220183]","[-0.47680446936539655,0.6263793818203413,-0.6077686429315607,0.4728260303050225,-0.5559069289771871,0.4892157924758319]","[0.2791839091631258,-0.0400296704424042,0.44623727624061676,-0.5479347358059109,0.5024924906639198,-0.4106033192336623]","[0,0,1,0,1,0]","[0,0,1,0,1,0]","[-0.4582176748858403,0.42880586360032247,-0.4167479231389744,0.34142971458424476,-0.3860670918826233,0.40848649045930835]","[-0.44779165260796633,0.457712847843301,-0.431878725626435,0.32675673055456883,-0.37019820104940654,0.39955685715822725]"
3,redundancy-6d,0,Score base model,14,True,valid,7.071958501061469,0.00018162752347128684,0.00019322807016967255,0.975,0.010452116637191254,False,2,119,,0.3624915525750198,,"[-0.47680446936539655,0.6263793818203413,-0.6077686429315607,0.4728260303050225,-0.5559069289771871,0.4892157924758319]","[-0.5382768445570913,0.6183516429924267,-0.609744807637895,0.5080456939215058,-0.5596700999777554,0.4343865484307925]","[0.2791839091631258,-0.0400296704424042,0.44623727624061676,-0.5479347358059109,0.5024924906639198,-0.4106033192336623]","[0,0,0,1,1,0]","[0,0,0,1,1,0]","[-0.4582176748858403,0.42880586360032247,-0.4167479231389744,0.34142971458424476,-0.3860670918826233,0.40848649045930835]","[-0.44389608417905435,0.410808499017997,-0.41616733596880834,0.3461648120927992,-0.39610867057662363,0.42926126778511475]"
3,redundancy-6d,0,Score base model,15,True,valid,5.449456921113527,0.0005258555829330371,0.0006514597664899563,0.9666666666666667,0.032410591967011244,False,2,119,,0.13176124937628125,,"[-0.5382768445570913,0.6183516429924267,-0.609744807637895,0.5080456939215058,-0.5596700999777554,0.4343865484307925]","[-0.6681593988320003,0.7442217348948957,-0.6657245374495884,0.5472894192774597,-0.6376388887080331,0.5258147626518269]","[0.2791839091631258,-0.0400296704424042,0.44623727624061676,-0.5479347358059109,0.5024924906639198,-0.4106033192336623]","[0,0,1,0,1,0]","[0,0,1,0,1,0]","[-0.4582176748858403,0.42880586360032247,-0.4167479231389744,0.34142971458424476,-0.3860670918826233,0.40848649045930835]","[-0.44189992142760876,0.4453508122058772,-0.42171407408531875,0.3391012673794464,-0.3714673514112929,0.4190067905479971]"
3,redundancy-6d,0,Score base model,16,True,valid,5.673736268022352,0.0,0.00019322807016967255,1.0,0.0,False,1,25,,0.19591237113475934,,"[-0.6681593988320003,0.7442217348948957,-0.6657245374495884,0.5472894192774597,-0.6376388887080331,0.5258147626518269]","[-0.6982164847887921,0.6947923731659771,-0.6558685488095365,0.5322545907164711,-0.6125375069723477,0.4816503146390006]","[0.2890649388245045,-0.35200754944874485,0.3251660191542871,-0.426503661573218,0.7031957750518046,-0.10202712813148446]","[0,1,0,0,1,0]","[0,1,0,0,1,0]","[-0.4582176748858403,0.42880586360032247,-0.4167479231389744,0.34142971458424476,-0.3860670918826233,0.40848649045930835]","[-0.47197203718741576,0.4430499214144912,-0.419803119743768,0.32709673236623854,-0.36603274306527483,0.4046507909057061]"
3,redundancy-6d,0,Score base model,17,True,valid,4.4468552921762035,0.0003716130032461358,0.0004734860107449428,0.975,0.026672480197888555,True,2,119,,0.17535753291085165,,"[-0.6982164847887921,0.6947923731659771,-0.6558685488095365,0.5322545907164711,-0.6125375069723477,0.4816503146390006]","[-0.6483035670309673,0.725786408144076,-0.6838555326932312,0.5538498477275985,-0.6721384891097737,0.5958684374449501]","[0.2791839091631258,-0.0400296704424042,0.44623727624061676,-0.5479347358059109,0.5024924906639198,-0.4106033192336623]","[0,0,0,1,1,0]","[0,0,0,1,1,0]","[-0.4582176748858403,0.42880586360032247,-0.4167479231389744,0.34142971458424476,-0.3860670918826233,0.40848649045930835]","[-0.42318774902225237,0.45341854186532493,-0.3723807182493259,0.33748241681596575,-0.4373075178640693,0.4141546918796641]"
3,redundancy-6d,0,Score base model,18,True,valid,5.7129244457199695,0.0004780379848570146,0.0004734860107449428,0.9666666666666667,0.026672480197888555,False,1,1,,0.14284681885513198,,"[-0.6483035670309673,0.725786408144076,-0.6838555326932312,0.5538498477275985,-0.6721384891097737,0.5958684374449501]","[-0.649294373008757,0.7017698000158175,-0.6565969363653418,0.539395785181414,-0.6499564165170568,0.5055456346378702]","[0.23975767384283,-0.44187255610161286,0.4778443076218364,-0.3287604202494968,0.631537719511333,-0.10957378602069637]","[0,0,1,0,1,0]","[0,0,1,0,1,0]","[-0.4582176748858403,0.42880586360032247,-0.4167479231389744,0.34142971458424476,-0.3860670918826233,0.40848649045930835]","[-0.4471463497854714,0.4284556924422617,-0.42205178989839753,0.3311980387795555,-0.3678804064773157,0.4396930904273694]"
3,redundancy-6d,0,Score base model,19,True,valid,6.75655041117871,0.0006030396908080585,0.0004734860107449428,0.9666666666666667,0.02777120250743074,False,1,56,,0.20992657113122742,,"[-0.649294373008757,0.7017698000158175,-0.6565969363653418,0.539395785181414,-0.6499564165170568,0.5055456346378702]","[-0.5675699069529904,0.6878735560094594,-0.6521155230477658,0.5320902445500713,-0.6475411862896338,0.5174058744689944]","[0.14930309347254553,-0.4474344827485779,0.4721069889562143,-0.479516873755267,0.56917579129369,-0.026989762779897154]","[0,1,0,0,1,0]","[0,1,0,0,1,0]","[-0.4582176748858403,0.42880586360032247,-0.4167479231389744,0.34142971458424476,-0.3860670918826233,0.40848649045930835]","[-0.4788344781886343,0.41828375358966546,-0.3917039598890193,0.3566560533461253,-0.4154200670574025,0.37755380978823233]"
3,redundancy-6d,0,Score base model,20,True,valid,6.184512201388661,0.00014934233493039785,0.00019322807016967255,0.9833333333333333,0.010452116637191254,False,2,119,,0.1356613080868743,,"[-0.5675699069529904,0.6878735560094594,-0.6521155230477658,0.5320902445500713,-0.6475411862896338,0.5174058744689944]","[-0.6291483476374766,0.7221065998913165,-0.6797456194056697,0.5652677912590991,-0.6456186454397176,0.5176361445721108]","[0.2791839091631258,-0.0400296704424042,0.44623727624061676,-0.5479347358059109,0.5024924906639198,-0.4106033192336623]","[0,0,0,1,1,0]","[0,0,0,1,1,0]","[-0.4582176748858403,0.42880586360032247,-0.4167479231389744,0.34142971458424476,-0.3860670918826233,0.40848649045930835]","[-0.4871652790682375,0.44175780083648314,-0.3804180972111093,0.3287702624067978,-0.3807082904843528,0.41203570197035844]"
3,redundancy-6d,1,Pedro algorithm,1,True,valid,70.1223546562028,0.416900755553033,0.43296426445218156,0.025,1.0,False,1,108,0.6798844914707262,,,"[0.4082482904638631,0.4082482904638631,0.4082482904638631,0.4082482904638631,0.4082482904638631,0.4082482904638631]","[0.07886024217803589,-0.18677709777427592,-0.6870321780156255,-0.1546988982092428,-0.6783003518827003,-0.05347006499369489]","[0.1556062605616933,-0.3222489026518266,0.506316301047339,-0.26695242386975604,0.732671713276027,-0.08668739044794191]","[0,0,1,0,1,0]","[0,0,1,0,1,0]","[-0.36882952177766304,0.47049094068360664,-0.4570977145651937,0.35233240587723413,-0.3265862362453278,0.4504087521386134]","[-0.3798401195417118,0.46089031816596754,-0.46808739545556666,0.33048503144896463,-0.31422383846543317,0.4650148511082862]"
3,redundancy-6d,1,Pedro algorithm,2,True,valid,43.048547472278315,0.06075356525146066,0.09215930231068338,0.7666666666666667,0.7444962544352843,False,1,1,0.0760769001058227,,,"[0.07886024217803589,-0.18677709777427592,-0.6870321780156255,-0.1546988982092428,-0.6783003518827003,-0.05347006499369489]","[-2.7835889953305295e-09,0.6771591178026515,-0.6295536587168483,-2.7835889953305154e-09,-0.3809431978301507,-2.7835889953305104e-09]","[0.23975767384283,-0.44187255610161286,0.4778443076218364,-0.3287604202494968,0.631537719511333,-0.10957378602069637]","[0,1,1,0,0,0]","[0,1,1,0,0,0]","[-0.36882952177766304,0.47049094068360664,-0.4570977145651937,0.35233240587723413,-0.3265862362453278,0.4504087521386134]","[-0.3575070341407966,0.5009705901517605,-0.4546660415115007,0.35848535146488997,-0.33218861367070235,0.41908824461173033]"
3,redundancy-6d,1,Pedro algorithm,3,True,valid,34.003463708413086,0.03301633179862974,0.027460350986718264,0.7916666666666666,0.7903243007284143,False,2,55,0.07290538215316188,,,"[-2.7835889953305295e-09,0.6771591178026515,-0.6295536587168483,-2.7835889953305154e-09,-0.3809431978301507,-2.7835889953305104e-09]","[-2.0884827381487375e-09,0.6489294936206528,-0.6033086260195863,-2.088482738148736e-09,-0.3650623169164744,0.2857249006432938]","[-0.3078247643816617,-0.13768564688646784,0.6437786076092814,-0.41880824522301,-0.33748810337896684,-0.42724362519571357]","[0,0,1,0,0,1]","[0,0,1,0,0,1]","[-0.36882952177766304,0.47049094068360664,-0.4570977145651937,0.35233240587723413,-0.3265862362453278,0.4504087521386134]","[-0.3839398698193033,0.491927670912708,-0.47839200668030146,0.3529283291219681,-0.29882540431004473,0.40973577234608566]"
3,redundancy-6d,1,Pedro algorithm,4,True,valid,35.409148099352144,0.03033562211904317,0.026504570173418524,0.85,0.7903243007284143,False,1,106,0.016822988406849676,,,"[-2.0884827381487375e-09,0.6489294936206528,-0.6033086260195863,-2.088482738148736e-09,-0.3650623169164744,0.2857249006432938]","[-6.292056904010744e-10,0.6421036277861881,-0.5945118971753105,-6.292056904011024e-10,-0.42873332055914337,0.22460248249554274]","[0.23119142418640073,-0.5124703852098198,0.4473238620237234,-0.19832588658167746,0.65129405440726,-0.14250926122567692]","[0,1,0,0,1,0]","[0,1,0,0,1,0]","[-0.36882952177766304,0.47049094068360664,-0.4570977145651937,0.35233240587723413,-0.3265862362453278,0.4504087521386134]","[-0.3739785747728986,0.4589845290048354,-0.4603085217522604,0.37968787277665605,-0.32906218253235564,0.430284198920516]"
3,redundancy-6d,1,Pedro algorithm,5,True,valid,35.7332292326575,0.030302037139323394,0.026504570173418524,0.8583333333333333,0.7903243007284143,False,1,65,0.00895109575233548,,,"[-6.292056904010744e-10,0.6421036277861881,-0.5945118971753105,-6.292056904011024e-10,-0.42873332055914337,0.22460248249554274]","[-3.2990360476726694e-10,0.6303060783076501,-0.6103859978038191,-3.299036047672555e-10,-0.4300862566048962,0.21252998191575442]","[0.2735009749792047,-0.431946627350476,0.4552461930532768,-0.2768546426041682,0.650452119906087,-0.17785887128470115]","[0,0,1,0,1,0]","[0,0,1,0,1,0]","[-0.36882952177766304,0.47049094068360664,-0.4570977145651937,0.35233240587723413,-0.3265862362453278,0.4504087521386134]","[-0.32944332445999447,0.47121708661791034,-0.4620500517961347,0.3807016289378685,-0.3332540795280847,0.4471457157182739]"
3,redundancy-6d,1,Pedro algorithm,6,True,valid,35.73322923252527,0.030302037139323394,0.026504570173418524,0.8583333333333333,0.7903243007284143,False,1,52,0.008951095786500784,,,"[-3.2990360476726694e-10,0.6303060783076501,-0.6103859978038191,-3.299036047672555e-10,-0.4300862566048962,0.21252998191575442]","[-4.12020629955066e-10,0.6303060807135392,-0.6103860001335987,-4.120206299550572e-10,-0.4300862582465104,0.212529982726948]","[0.3306206682476714,-0.44974083039039914,0.3587096247436878,-0.340650942926325,0.6451545348219149,-0.16578035349698228]","[0,1,0,0,1,0]","[0,1,0,0,1,0]","[-0.36882952177766304,0.47049094068360664,-0.4570977145651937,0.35233240587723413,-0.3265862362453278,0.4504087521386134]","[-0.36298646254070627,0.4554005078895573,-0.4812759408491294,0.3600376843188391,-0.32978887531367707,0.43684875846861554]"
3,redundancy-6d,1,Pedro algorithm,7,True,valid,35.73322923241913,0.030302037139323394,0.026504570173418524,0.8583333333333333,0.7903243007284143,False,0,63,0.008951095786513584,,,"[-4.12020629955066e-10,0.6303060807135392,-0.6103860001335987,-4.120206299550572e-10,-0.4300862582465104,0.212529982726948]","[-4.777142654762977e-10,0.6303060807133523,-0.6103860001337232,-4.777142654762912e-10,-0.4300862582466127,0.212529982726939]","[-0.5053796430183735,-0.22171599695250144,-0.11417345882112476,-0.09899065268906966,0.3201345880300491,0.7550579783339976]","[0,1,0,0,1,0]","[0,1,0,0,1,0]","[-0.36882952177766304,0.47049094068360664,-0.4570977145651937,0.35233240587723413,-0.3265862362453278,0.4504087521386134]","[-0.3883885645458926,0.4535290272404417,-0.4877811710235925,0.3813477802059883,-0.32000921772331115,0.3971186783308639]"
3,redundancy-6d,1,Pedro algorithm,8,True,valid,23.092109523606048,0.009115698374439343,0.011065910990638991,0.9166666666666666,0.30584901080105087,False,2,119,0.007883741832378542,,,"[-4.777142654762977e-10,0.6303060807133523,-0.6103860001337232,-4.777142654762912e-10,-0.4300862582466127,0.212529982726939]","[-2.342394015709218e-10,0.5551466026391846,-0.5376018487544719,0.3580831138305293,-0.37880155754989053,0.36205299886603004]","[0.2791839091631258,-0.0400296704424042,0.44623727624061676,-0.5479347358059109,0.5024924906639198,-0.4106033192336623]","[0,0,1,1,0,0]","[0,0,1,1,0,0]","[-0.36882952177766304,0.47049094068360664,-0.4570977145651937,0.35233240587723413,-0.3265862362453278,0.4504087521386134]","[-0.36288966519503413,0.4609650965141805,-0.4554193147160375,0.36686065366149573,-0.3311539465134414,0.4518471455896518]"
3,redundancy-6d,1,Pedro algorithm,9,True,valid,23.09210951644196,0.009115698374439343,0.011065910990638991,0.9166666666666666,0.30584901080105087,False,1,85,0.007883741798532806,,,"[-2.342394015709218e-10,0.5551466026391846,-0.5376018487544719,0.3580831138305293,-0.37880155754989053,0.36205299886603004]","[-3.671728029025407e-10,0.5551466002502359,-0.537601846440936,0.35808311228958045,-0.3788015559196632,0.3620529973080613]","[0.13020635272444064,-0.49814853179292934,0.4138228632340715,-0.3919279290139301,0.6342232369982409,-0.08830836856055845]","[0,1,0,0,1,0]","[0,1,0,0,1,0]","[-0.36882952177766304,0.47049094068360664,-0.4570977145651937,0.35233240587723413,-0.3265862362453278,0.4504087521386134]","[-0.364056860508648,0.45807672317856973,-0.43503682291275936,0.39714538444013,-0.34313890781864165,0.43920668741205965]"
